INDEX,YEAR,MN,DT,MAX,MIN,AW,RF,EVP,DRNRF(hrs),DRNRF(mnts),SSH,TS,N,FFF,D,TOCSQ,DU,RA,DZ,SN,SL,HA,TH,DS,FG,GA,T,G,DUR,T,G,DUR,T,G,DUR,T,G,DUR,
43353,1993,MAY,28,30.2,24,1,17.6,   ,4,27,   ,  , ,   , ,    ,  ,1,1,0,0,0,1,0,0,0,9,1,490,6,205,51,5,1,130,1,3,105,  
43353,1993,MAY,29,27.8,23.3,3,76.1,   ,9,20,   ,  , ,   , ,    ,  ,1,1,0,0,0,1,0,0,0,9,1,555,6,700,53,5,3,345,1,2,265,  
43353,1993,MAY,30,31,24,1,14.4,   ,11,45,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,2,10,5,85,11,1,1,705,0,1,350,  
43353,1993,MAY,31,31.6,26.2,2,1.5,   ,0,25,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,3,33,5,4,12,1,2,910,0,7,145,  
43353,1993,JUN,1,30,25.5,1,4,   ,0,42,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,2,50,5,5,11,1,1,670, , ,   ,  
43353,1993,JUN,2,32.5,25.4,3,2.3,   ,0,27,   ,  , ,   , ,    ,  ,0,1,0,0,0,0,0,0,0,5,2,2,1,293,7,0,7,120, , ,   ,  
43353,1993,JUN,3,32.2,23.3,4,41,   ,4,40,   ,  , ,   , ,    ,  ,1,0,0,0,0,1,0,0,0,9,1,525,6,375,13,1,3,225,0,7,50,  
43353,1993,JUN,4,31.4,24.7,0,15.1,   ,4,15,   ,  , ,   , ,    ,  ,1,1,0,0,0,1,0,0,0,9,1,380,6,240,57,5,7,30,1,3,150,  
43353,1993,JUN,5,30.5,23.8,2,83.6,   ,5,30,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,225,5,28,13,1,3,190,0,1,135,  
43353,1993,JUN,6,31.2,23.8,2,62.9,   ,9,13,   ,  , ,   , ,    ,  ,1,1,0,0,0,1,0,0,0,9,1,430,6,900,51,5,1,275, , ,   ,  
43353,1993,JUN,7,27.4,23.6,3,113.3,   ,19,45,   ,  , ,   , ,    ,  ,1,1,0,0,0,1,0,0,0,9,1,80,6,885,51,5,1,510, , ,   ,  
43353,1993,JUN,8,27,23.3,2,72.1,   ,18,40,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,2,245,5,584,  , , ,   , , ,   ,  
43353,1993,JUN,9,29.2,23.4,1,24.5,   ,9,54,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,2,270,5,340,43,4,3,45,1,3,240,  
43353,1993,JUN,10,28.7,23,1,16,   ,  ,  ,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,2,300,5,292,23,2,3,45, , ,   ,  
43353,1993,JUN,11,30,22.7,1,26.6,   ,11,15,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,40,5,265,13,1,3,195,0,6,390,  
43353,1993,JUN,12,31.2,24.9,3,6.4,   ,3,45,   ,  , ,   , ,    ,  ,1,1,0,0,0,1,0,0,0,9,7,70,6,165,51,5,1,183,1,3,75,  
43353,1993,JUN,13,31.6,22.4,3,5.3,   ,4,23,   ,  , ,   , ,    ,  ,1,1,0,0,0,1,0,0,0,9,4,265,6,240,51,5,1,105,1,3,130,  
43353,1993,JUN,14,28.6,24.5,0,22.4,   ,8,35,   ,  , ,   , ,    ,  ,1,1,0,0,0,1,0,0,0,9,1,621,6,441,53,5,3,374,1,3,45,  
43353,1993,JUN,15,26.8,24.2,1,11.3,   ,9,37,   ,  , ,   , ,    ,  ,1,1,0,0,0,1,0,0,0,9,5,45,6,45,51,5,1,120,1,3,889,  
43353,1993,JUN,16,28.4,25.2,0,8.2,   ,1,45,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,2,20,5,95,13,1,3,170, , ,   ,  
43353,1993,JUN,17,32.1,26,0,1.6,   ,0,55,   ,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0,6,4,20,0,260,  , , ,   , , ,   ,  
43353,1993,JUN,18,30.3,26,0,3.8,   ,1,35,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,2,266,5,151,1,0,1,180, , ,   ,  
43353,1993,JUN,19,28.6,24.8,0,14.2,   ,3,2,   ,  , ,   , ,    ,  ,1,1,0,0,0,1,0,0,0,9,8,120,6,150,51,5,1,29,0,1,240,  
43353,1993,JUN,20,31.4,24.3,1,22.4,   ,3,2,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,4,22,5,8,13,1,3,45,0,1,180,  
43353,1993,JUN,21,31.2,25.8,2,0.2,   ,0,22,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,3,285, ,   ,  , , ,   , , ,   ,  
43353,1993,JUN,22,31,26.1,1,0,   ,  ,  ,   ,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0,6,4,20,4,30,11,1,1,540, , ,   ,  
43353,1993,JUN,23,31.2,25.6,1,3.4,   ,0,20,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,2,420, ,   ,  , , ,   , , ,   ,  
43353,1993,JUN,24,31.6,24.9,2,3.9,   ,2,18,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,3,30,5,108,23,2,3,15,1,3,160,  
43353,1993,JUN,25,31.4,25.4,2,1.5,   ,0,25,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,2,30,5,15,12,1,2,275, , ,   ,  
43353,1993,JUN,26,31.6,25.8,2,1.2,   ,0,25,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,2,75,5,100,12,1,2,300, , ,   ,  
43353,1993,JUN,27,31.4,23.2,1,30.9,   ,4,45,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,3,365,5,210,13,1,3,35, , ,   ,  
43353,1993,JUN,28,28,23.4,3,164,   ,17,15,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,185,5,295,13,1,3,195,0,7,15,  
43353,1993,JUN,29,30,24,3,19.4,   ,4,25,   ,  , ,   , ,    ,  ,1,1,0,0,0,1,0,0,0,9,1,95,6,238,52,5,2,132,1,7,60,  
43353,1993,JUN,30,28.3,23.1,2,61.2,   ,14,55,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,455,5,800,15,1,5,60, , ,   ,  
43353,1993,JUL,1,26.8,23.6,0,57.3,   ,  ,  ,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,348,5,882,24,2,4,75,1,3,320,  
43353,1993,JUL,2,26.8,22.4,1,68.2,   ,19,0,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,600,5,410,14,1,4,175, , ,   ,  
43353,1993,JUL,3,27.2,22,1,49.4,   ,  ,  ,   ,  , ,   , ,    ,  ,1,1,0,0,0,1,0,0,0,9,7,100,6,627,51,5,1,528,1,3,145,  
43353,1993,JUL,4,25.4,23,0,13.7,   ,12,55,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,3,130,5,115,12,1,2,400, , ,   ,  
43353,1993,JUL,5,30,23.2,0,16.5,   ,8,35,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,2,55,5,425,13,1,3,160, , ,   ,  
43353,1993,JUL,6,31.2,24.2,0,1.3,   ,2,0,   ,  , ,   , ,    ,  ,0,1,0,0,0,0,0,0,0,5,3,10,1,270,  , , ,   , , ,   ,  
43353,1993,JUL,7,31,24,1,7,   ,1,35,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,2,640,5,270,12,1,2,160, , ,   ,  
43353,1993,JUL,8,28.4,22.8,1,50.2,   ,16,35,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,55,5,200,  , , ,   , , ,   ,  
43353,1993,JUL,9,29.8,24.1,0,2.3,   ,0,25,   ,  , ,   , ,    ,  ,1,1,0,0,0,1,0,0,0,9,7,185,6,285,57,5,7,40,1,3,215,  
43353,1993,JUL,10,29.8,22.5,2,57.4,   ,14,15,   ,  , ,   , ,    ,  ,1,1,0,0,0,1,0,0,0,9,1,140,6,405,53,5,3,215,1,3,170,  
43353,1993,JUL,11,28,24,0,20.5,   ,7,45,   ,  , ,   , ,    ,  ,1,1,0,0,0,1,0,0,0,9,2,220,6,555,51,5,1,155,1,4,235,  
43353,1993,JUL,12,26.4,22.1,0,30,   ,7,5,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,165,5,30,12,1,2,365,0,7,180,  
43353,1993,JUL,13,30.9,22.2,2,72.2,   ,7,55,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,2,495,5,75,14,1,4,585, , ,   ,  
43353,1993,JUL,14,28,23,1,28.7,   ,10,0,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,396,5,240,  , , ,   , , ,   ,  
43353,1993,JUL,15,29,23.4,3,13.3,   ,5,28,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,227,5,480,7,0,7,40, , ,   ,  
43353,1993,JUL,16,28,23.2,2,81.7,   ,17,55,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,420,5,735,28,2,8,60,1,8,60,  
43353,1993,JUL,17,26.4,22.6,1,52.7,   ,17,45,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,205,5,290,21,2,1,15,1,3,145,  
43353,1993,JUL,18,28.8,23.7,0,0.2,   ,2,42,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,2,45,5,352,13,1,3,145, , ,   ,  
43353,1993,JUL,19,29,23.4,3,12.4,   ,12,0,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,120,5,265,  , , ,   , , ,   ,  
43353,1993,JUL,20,29.2,23.5,2,0.3,   ,0,20,   ,  , ,   , ,    ,  ,0,1,0,0,0,0,0,0,0,5,7,195,1,260,8,0,8,165, , ,   ,  
43353,1993,JUL,21,30,26.6,2,1.6,   ,4,20,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,8,10,5,305,13,1,3,315,0,1,55,  
43353,1993,JUL,22,29.2,23.7,1,23.8,   ,4,0,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,3,265,5,125,  , , ,   , , ,   ,  
43353,1993,JUL,23,29.2,24,1,12,   ,4,30,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,70,5,30,12,1,2,230, , ,   ,  
43353,1993,JUL,24,29.4,22.5,1,77.2,   ,7,30,   ,  , ,   , ,    ,  ,1,1,0,0,0,1,0,0,0,9,1,35,6,510,52,5,2,425,1,1,10,  
43353,1993,JUL,25,27.2,22.5,1,90.5,   ,16,5,   ,  , ,   , ,    ,  ,1,1,0,0,0,1,0,0,0,9,2,150,6,432,51,5,1,690,1,4,273,  
43353,1993,JUL,26,26,21.1,1,26.5,   ,12,7,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,4,57,5,50,12,1,2,653,0,8,130,  
43353,1993,JUL,27,28,23.4,1,12.4,   ,2,57,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,35,5,40,13,1,3,195,0,1,120,  
43353,1993,JUL,28,28.8,24.2,4,2.8,   ,0,40,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,2,255, ,   ,  , , ,   , , ,   ,  
43353,1993,JUL,29,30.2,23.5,5,10,   ,1,35,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,2,80,5,85,12,1,2,200, , ,   ,  
43353,1993,JUL,30,29.4,24.4,7,0.2,   ,  ,  ,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,7,10,5,7,12,1,2,205, , ,   ,  
43353,1993,JUL,31,29.4,23,7,7,   ,0,55,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,2,15,5,25,13,1,3,175, , ,   ,  
43353,1993,AUG,1,29.8,24,4,16.8,   ,2,40,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,115,5,45,13,1,3,275, , ,   ,  
43353,1993,AUG,2,29.6,24.5,4,6.6,   ,0,20,   ,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0,6,2,20,1,240,  , , ,   , , ,   ,  
43353,1993,AUG,3,29.5,24.2,3,1.3,   ,0,5,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,25,5,10,12,1,2,240, , ,   ,  
43353,1993,AUG,4,31.4,24.4,5,5.5,   ,1,25,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,75,5,40,13,1,3,283, , ,   ,  
43353,1993,AUG,5,29.8,24,2,6.2,   ,4,45,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,2,35,5,285,11,1,1,305, , ,   ,  
43353,1993,AUG,6,28.8,24.6,2,6.2,   ,2,5,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,2,10,5,55,12,1,2,360,0,1,260,  
43353,1993,AUG,7,29.8,25.1,0,0.1,   ,0,20,   ,  , ,   , ,    ,  ,0,1,0,0,0,0,0,0,0,5,1,20,1,385,1,0,1,100, , ,   ,  
43353,1993,AUG,8,30.6,25.2,1,0.4,   ,0,20,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,3,60,5,25,  , , ,   , , ,   ,  
43353,1993,AUG,9,29.6,25.6,2,1.9,   ,1,15,   ,  , ,   , ,    ,  ,0,1,0,0,0,0,0,0,0,5,5,2, ,   ,  , , ,   , , ,   ,  
43353,1993,AUG,10,29.8,26.2,4,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , ,   ,  , , ,   , , ,   ,  
43353,1993,AUG,11,30.1,25.1,2,2.1,   ,1,5,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,20,5,45,  , , ,   , , ,   ,  
43353,1993,AUG,12,29.8,23.6,1,6.4,   ,2,25,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,110,5,35,12,1,2,260, , ,   ,  
43353,1993,AUG,13,30.4,23.8,2,6,   ,0,30,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,4,58,5,40,11,1,1,30, , ,   ,  
43353,1993,AUG,14,30.6,23.9,1,4.2,   ,5,48,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,2,75,5,350,13,1,3,270, , ,   ,  
43353,1993,AUG,15,30.2,24,1,12.8,   ,2,50,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,2,106,5,45,7,0,7,105, , ,   ,  
43353,1993,AUG,16,29.6,23.4,2,21.5,   ,5,21,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,160,5,65,23,2,3,30,1,3,120,  
43353,1993,AUG,17,29.2,23.9,0,11.1,   ,4,10,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,2,90,5,110,13,1,3,25, , ,   ,  
43353,1993,AUG,18,29.6,24.5,3,0.1,   ,0,55,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,3,135, ,   ,  , , ,   , , ,   ,  
43353,1993,AUG,19,30.1,23,2,0.4,   ,0,15,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,3,5,5,10,12,1,2,230, , ,   ,  
43353,1993,AUG,20,30.2,24.4,2,7.4,   ,0,55,   ,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0,6,3,55,2,25,12,1,2,235, , ,   ,  
43353,1993,AUG,21,30.2,24,2,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,2,130, ,   ,  , , ,   , , ,   ,  
43353,1993,AUG,22,30.4,24.9,1,0,   ,  ,  ,   ,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0,6,5,28,1,180,  , , ,   , , ,   ,  
43353,1993,AUG,23,30.2,24.7,2,0.5,   ,0,28,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,4,20,5,25,23,2,3,55,1,3,195,  
43353,1993,AUG,24,29.3,24.2,1,2.4,   ,1,15,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,3,35,5,35,12,1,2,150, , ,   ,  
43353,1993,AUG,25,29.8,23.6,2,17,   ,4,0,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,65,5,260,  , , ,   , , ,   ,  
43353,1993,AUG,26,28.6,24.2,1,1.5,   ,2,15,   ,  , ,   , ,    ,  ,0,1,0,0,0,0,0,0,0,5,3,5,2,40,12,1,2,195, , ,   ,  
43353,1993,AUG,27,29.8,23.6,2,0.3,   ,0,15,   ,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0,6,2,15, ,   ,  , , ,   , , ,   ,  
43353,1993,AUG,28,29.4,24.9,2,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,1,0,0,0,0,0,0,0,5,2,140,1,110,  , , ,   , , ,   ,  
43353,1993,AUG,29,29.6,25.1,3,1.3,   ,3,5,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,2,30,5,357,12,1,2,235, , ,   ,  
43353,1993,AUG,30,29.2,22.8,3,5.8,   ,  ,  ,   ,  , ,   , ,    ,  ,0,1,0,0,0,0,0,0,0,5,1,225,1,240,  , , ,   , , ,   ,  
43353,1993,AUG,31,29,24,2,4.1,   ,1,20,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,3,395,5,315,  , , ,   , , ,   ,  
43353,1993,SEP,1,26.8,22.4,4,16.1,   ,15,55,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,115,5,205,  , , ,   , , ,   ,  
43353,1993,SEP,2,29.2,24,3,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,3,180, ,   ,  , , ,   , , ,   ,  
43353,1993,SEP,3,29.8,23.6,2,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,3,150, ,   ,  , , ,   , , ,   ,  
43353,1993,SEP,4,29.4,24.6,3,1,   ,1,5,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,3,30,5,55,  , , ,   , , ,   ,  
43353,1993,SEP,5,28.2,23.4,2,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,1,0,0,0,0,0,0,0,5,2,15, ,   ,  , , ,   , , ,   ,  
43353,1993,SEP,6,28.8,23.6,1,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,1,0,0,0,0,0,0,0,5,3,5,1,175,  , , ,   , , ,   ,  
43353,1993,SEP,7,29.5,24.2,2,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,3,220, ,   ,  , , ,   , , ,   ,  
43353,1993,SEP,8,30,24.2,2,2.1,   ,0,55,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,2,45,5,50,13,1,3,245, , ,   ,  
43353,1993,SEP,9,29.8,23.8,1,4,   ,1,25,   ,  , ,   , ,    ,  ,0,1,0,0,0,0,0,0,0,5,1,45,1,260,  , , ,   , , ,   ,  
43353,1993,SEP,10,30.2,24.4,2,2.3,   ,0,25,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,2,30,5,5,13,1,3,175, , ,   ,  
43353,1993,SEP,11,30.8,25.1,3,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,3,225, ,   ,  , , ,   , , ,   ,  
43353,1993,SEP,12,30.6,23.6,3,9.3,   ,3,25,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,2,70,5,150,12,1,2,505, , ,   ,  
43353,1993,SEP,13,29.4,24.5,1,0,   ,0,32,   ,  , ,   , ,    ,  ,0,1,0,0,0,0,0,0,0,5,1,57,1,255,  , , ,   , , ,   ,  
43353,1993,SEP,14,30.8,24.4,2,0.5,   ,0,40,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,4,3,20,2,55,13,1,3,100, , ,   ,  
43353,1993,SEP,15,31,25.1,2,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,3,210, ,   ,  , , ,   , , ,   ,  
43353,1993,SEP,16,31.2,24.4,3,2.6,   ,0,30,   ,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0,6,1,30,2,60,12,1,2,220,0,7,60,  
43353,1993,SEP,17,31.6,25.4,4,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,3,135, ,   ,  , , ,   , , ,   ,  
43353,1993,SEP,18,31.2,26,3,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,3,90,0,380,  , , ,   , , ,   ,  
43353,1993,SEP,19,31.2,25,3,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,2,155,0,95,  , , ,   , , ,   ,  
43353,1993,SEP,20,31.4,24.2,2,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,3,285, ,   ,  , , ,   , , ,   ,  
43353,1993,SEP,21,31,24.2,1,5.9,   ,2,24,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,46,5,141,12,1,2,110, , ,   ,  
43353,1993,SEP,22,30.6,23.6,2,4.4,   ,0,53,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,2,48,5,18,13,1,3,205,0,2,115,  
43353,1993,SEP,23,30.8,24,2,4.7,   ,1,23,   ,  , ,   , ,    ,  ,0,1,0,0,0,0,0,0,0,5,1,43,4,50,12,1,2,135, , ,   ,  
43353,1993,SEP,24,30.8,23.8,2,8.6,   ,1,18,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,22,5,48,13,1,3,185, , ,   ,  
43353,1993,SEP,25,30.8,23.9,1,0,   ,0,5,   ,  , ,   , ,    ,  ,0,1,0,0,0,0,0,0,0,5,4,13,1,130,  , , ,   , , ,   ,  
43353,1993,SEP,26,30.6,24.4,1,1.4,   ,1,32,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,2,22,5,57,13,1,3,160, , ,   ,  
43353,1993,SEP,27,31.6,24,0,14.8,   ,3,55,   ,  , ,   , ,    ,  ,1,1,0,0,0,1,0,0,0,9,2,110,6,130,52,5,2,120,1,3,55,  
43353,1993,SEP,28,30.6,25.6,2,0.5,   ,0,55,   ,  , ,   , ,    ,  ,1,1,0,0,0,1,0,0,0,9,8,50,6,15,52,5,2,75,1,3,225,  
43353,1993,SEP,29,31.4,23.8,1,13,   ,5,15,   ,  , ,   , ,    ,  ,1,1,0,0,0,1,0,0,0,9,1,200,6,200,52,5,2,50,1,3,150,  
43353,1993,SEP,30,30.8,25.3,1,0,   ,0,10,   ,  , ,   , ,    ,  ,1,1,0,0,0,1,0,0,0,9,8,60,6,50,56,5,6,100,1,2,140,  
43353,1993,OCT,1,31.2,25.2,1,0.7,   ,4,25,   ,  , ,   , ,    ,  ,1,1,0,0,0,1,0,0,0,9,1,90,6,30,51,5,1,50,1,1,230,  
43353,1993,OCT,2,31.4,25,0,5.7,   ,1,25,   ,  , ,   , ,    ,  ,1,1,0,0,0,1,0,0,0,9,4,175,6,242,53,5,3,132,1,3,40,  
43353,1993,OCT,3,30.6,23.2,0,103.7,   ,13,14,   ,  , ,   , ,    ,  ,1,1,0,0,0,1,0,0,0,9,1,135,6,780,52,5,2,445, , ,   ,  
43353,1993,OCT,4,24.8,22.4,0,60.7,   ,19,25,   ,  , ,   , ,    ,  ,1,1,0,0,0,1,0,0,0,9,1,80,6,340,52,5,2,490,1,3,135,  
43353,1993,OCT,5,27.6,23.2,0,27.2,   ,11,10,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,2,210,5,370,13,1,3,10,0,8,70,  
43353,1993,OCT,6,28.4,24,1,5.4,   ,6,45,   ,  , ,   , ,    ,  ,1,1,0,0,0,1,0,0,0,9,8,155,6,175,52,5,2,75,1,2,100,  
43353,1993,OCT,7,31.2,23.6,2,26.9,   ,8,25,   ,  , ,   , ,    ,  ,1,1,0,0,0,1,0,0,0,9,1,215,6,285,51,5,1,730,2,3,30,  
43353,1993,OCT,8,27.4,23.4,1,52,   ,20,10,   ,  , ,   , ,    ,  ,1,1,0,0,0,1,0,0,0,9,1,350,6,580,53,5,3,410,0,1,30,  
43353,1993,OCT,9,28.2,22.6,1,25.4,   ,19,35,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,2,80,5,95,11,1,1,345, , ,   ,  
43353,1993,OCT,10,29.6,24.2,1,55.8,   ,8,25,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,273,5,330,13,1,3,15, , ,   ,  
43353,1993,OCT,11,27.8,24.2,1,26.3,   ,6,43,   ,  , ,   , ,    ,  ,1,1,0,0,0,1,0,0,0,9,8,35,6,207,52,5,2,395,1,4,43,  
43353,1993,OCT,12,28.2,23.6,0,62,   ,15,45,   ,  , ,   , ,    ,  ,1,1,0,0,0,1,0,0,0,9,1,155,6,260,52,5,2,367,1,4,230,  
43353,1993,OCT,13,30.2,24.3,0,0.1,   ,2,32,   ,  , ,   , ,    ,  ,0,1,0,0,0,1,0,0,0,9,8,60,5,75,23,2,3,40,1,2,245,  
43353,1993,OCT,14,30.1,23.1,0,0.4,   ,4,20,   ,  , ,   , ,    ,  ,0,1,0,0,0,0,0,0,0,5,1,225,2,20,13,1,3,270,0,1,595,  
43353,1993,OCT,15,30.8,24.1,1,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,2,3,155,1,185,  , , ,   , , ,   ,  
43353,1993,OCT,16,30.8,24.4,1,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,1,540, ,   ,  , , ,   , , ,   ,  
43353,1993,OCT,17,31.2,26,1,0,   ,  ,  ,   ,  , ,   , ,    ,  ,1,1,0,0,0,1,0,0,0,9,6,385,6,190,57,5,7,20,2,2,125,  
43353,1993,OCT,18,32.3,24.7,0,15.3,   ,3,30,   ,  , ,   , ,    ,  ,1,1,0,0,0,1,0,0,0,9,1,475,6,400,56,5,6,15,2,3,110,  
43353,1993,OCT,19,31.6,23.5,1,30.5,   ,8,40,   ,  , ,   , ,    ,  ,1,1,0,0,0,1,0,0,0,9,7,240,6,320,51,5,1,130,2,3,40,  
43353,1993,OCT,20,31.4,24.4,0,42.7,   ,7,5,   ,  , ,   , ,    ,  ,1,0,0,0,0,1,0,0,0,9,1,210,6,270,23,2,3,65,1,3,165,  
43353,1993,OCT,21,31.7,23.6,2,3.4,   ,3,10,   ,  , ,   , ,    ,  ,1,0,0,0,0,1,0,0,0,9,8,170,6,170,12,1,2,335,0,7,170,  
43353,1993,OCT,22,31.8,24,0,16,   ,4,30,   ,  , ,   , ,    ,  ,1,1,0,0,0,1,0,0,0,9,1,135,6,170,53,5,3,340,0,1,135,  
43353,1993,OCT,23,28.5,23.2,1,41.2,   ,12,30,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,175,5,90,12,1,2,75, , ,   ,  
