INDEX,YEAR,MN,HR,DT,SLP,MSLP,DBT,WBT,DPT,RH,VP,DD,FFF,AW,VV,Cl,A,Cm,A,Ch,A,Dl,Dm,Dh,TC,h,c,a,Ht,RF,EVP,DW,P,H,WAT,,
43353,1999,OCT,0,24,1008.3,1009,24.2,23.8,23.6,96,29.1,9,10,  ,96,9,4,7,1,1,1,7,9,9,6,4,9,491,9,1,25,,   ,  , , ,   
43353,1999,OCT,0,25,1008.5,1009.2,24.4,24,23.8,96,29.5,99,5,  ,96,8,3,3,1,6,2,5,9,9,6,4,6,462,6,2,14,,   ,  , , ,   
43353,1999,OCT,0,26,1008.1,1008.8,24.6,23.6,23.1,96,28.3,99,5,  ,96,8,3,3,3,0,0,5,9,0,6,4,6,463,6,3,16,,   ,  , , ,   
43353,1999,OCT,0,27,1008.6,1009.3,25.2,24.4,24,93,29.8,99,4,  ,96,4,2,3,2,1,1,5,9,9,5,4,6,461,6,1,16,,   ,  , , ,   
43353,1999,OCT,0,28,1008.4,1009.7,24.4,23.4,22.9,91,27.4,0,0,  ,96,9,5,3,1,0,0,5,9,0,6,4,6,463,6,3,14,,   ,  , , ,   
43353,1999,OCT,0,29,1009.3,1010,24,24,24,100,29.8,99,5,  ,96,9,4,2,4, , ,7,9, ,8,4,9,491,9,1,12,,   ,  , , ,   
43353,1999,OCT,0,30,1009,1009.7,22.6,22.6,22.6,100,27.4,9,12,  ,96,8,3,3,2,1,1,7,9,9,6,4,3,432,3,2,14,,   ,  , , ,   
43353,1999,OCT,0,31,1008.5,1009.2,23,22.8,22.7,98,27.6,99,4,  ,95,8,2,3,1,1,2,2,9,9,5,4,6,461,6,1,14,,   ,  , , ,   
43353,1999,NOV,0,1,1009.3,1010,23.6,23,22.7,95,27.6,99,5,  ,96,8,2,0,0,1,1,7,0,9,3,4,6,462,6,2,16,,   ,  , , ,   
43353,1999,NOV,0,2,1009.7,1010.4,24.8,24,23.6,93,29.1,0,0,  ,96,8,2,0,0,1,1,6,0,9,3,4,6,461,6,1,16,,   ,  , , ,   
43353,1999,NOV,0,3,1010.6,1011.3,25.2,24.6,24.3,95,30.4,0,0,  ,96,8,4,3,1,0,0,7,9,0,5,4,6,463,6,3,14,,   ,  , , ,   
43353,1999,NOV,0,4,1009.6,1010.3,25.2,24,23.4,90,28.8,99,5,  ,96,8,2,0,0,1,1,7,0,9,3,4,6,462,6,2,15,,   ,  , , ,   
43353,1999,NOV,0,5,1009.2,1009.9,24.8,24,23.6,93,29.1,0,0,  ,96,8,2,0,0,1,1,6,0,9,3,4,6,461,6,1,16,,   ,  , , ,   
43353,1999,NOV,0,6,1010.2,1010.9,25.6,24.4,23.9,90,29.7,5,14,  ,96,3,3,3,3,0,0,1,9,0,6,4,9,491,9,1,25,,   ,  , , ,   
43353,1999,NOV,0,7,1009.9,1010.6,25.8,25,24.6,93,30.9,99,5,  ,96,8,3,3,2,0,0,7,9,0,5,4,6,462,6,2,16,,   ,  , , ,   
43353,1999,NOV,0,8,1010,1010.7,26.2,25,24.5,90,30.7,99,5,  ,96,8,3,0,0,1,2,7,0,9,5,4,6,462,6,2,16,,   ,  , , ,   
43353,1999,NOV,0,9,1010.9,1011.6,25,24,23.5,92,28.9,99,4,  ,96,8,2,3,2,0,0,7,9,0,4,4,6,461,6,1,14,,   ,  , , ,   
43353,1999,NOV,0,10,1010.6,1011.3,24,23.4,23.1,95,28.3,99,5,  ,96,2,1,0,0,0,0,9,0,0,1,4,6,461,6,1,18,,   ,  , , ,   
43353,1999,NOV,0,11,1011.9,1012.6,24.2,23.6,23.3,95,28.6,0,0,  ,96,5,1,0,0,0,0,9,0,0,1,4,6,461,6,1,18,,   ,  , , ,   
43353,1999,NOV,0,12,1012.6,1013.3,24.6,24,23.7,95,29.3,0,0,  ,96,8,2,3,2,0,0,7,9,0,6,4,6,461,6,1,16,,   ,  , , ,   
43353,1999,NOV,0,13,1012,1012.7,25.2,24.2,23.7,91,29.3,0,0,  ,96,1,5,0,0,1,2,7,0,9,3,4,6,461,6,1,18,,   ,  , , ,   
43353,1999,NOV,0,14,1012.3,1013,25,24,23.5,92,28.9,0,0,  ,96,5,1,0,0,1,4,7,0,9,5,4,6,461,6,1,18,,   ,  , , ,   
43353,1999,NOV,0,15,1011.5,1012.2,23.8,23,22.6,93,27.4,99,5,  ,96,8,3,3,1,6,2,7,9,9,6,4,6,462,6,2,16,,   ,  , , ,   
43353,1999,NOV,0,16,1011.7,1012.4,25,24.2,23.8,93,29.5,0,0,  ,96,5,1,0,0,1,3,7,0,9,4,4,6,461,6,1,16,,   ,  , , ,   
43353,1999,NOV,0,17,1011.9,1012.6,24.8,24,23.6,93,29.1,99,4,  ,96,0,0,0,0,1,2,0,0,9,2,9,0,902,0,2,75,,   ,  , , ,   
43353,1999,NOV,0,18,1011.8,1012.5,25.4,24,23.3,88,28.6,99,5,  ,96,5,1,0,0,1,3,7,0,9,4,4,6,461,6,1,16,,   ,  , , ,   
43353,1999,NOV,0,19,1009.5,1010.2,24.6,23.8,23.4,93,28.8,99,5,  ,96,5,1,0,0,1,3,9,0,9,4,4,6,461,6,1,16,,   ,  , , ,   
43353,1999,NOV,0,20,1008.7,1009.4,24.2,23.8,23.6,96,29.1,99,4,  ,96,5,1,3,2,0,0,7,9,0,3,4,6,461,6,1,16,,   ,  , , ,   
43353,1999,NOV,0,21,1009.1,1009.8,23.2,22.8,22.6,96,27.4,99,4,  ,96,8,2,3,2,0,0,7,9,0,4,4,6,461,6,1,14,,   ,  , , ,   
43353,1999,NOV,0,22,1009.5,1010.2,23.8,23.8,23.8,100,29.5,9,12,  ,96,9,5,7,2,0,0,2,9,0,7,4,9,491,9,1,25,,   ,  , , ,   
43353,1999,NOV,0,23,1008.3,1009,24.4,23.6,23.2,93,28.4,0,0,  ,96,8,2,3,4,0,0,1,9,0,6,4,6,461,6,1,16,,   ,  , , ,   
43353,1999,NOV,0,24,1009.2,1009.9,24,23,22.5,91,27.3,5,12,  ,96,9,5,3,1,0,0,7,9,0,6,4,9,491,9,1,25,,   ,  , , ,   
43353,1999,NOV,0,25,1008.8,1009.5,24.2,23,22.4,90,27.1,99,5,  ,96,5,1,0,0,1,2,9,0,9,3,4,6,461,6,1,16,,   ,  , , ,   
43353,1999,NOV,0,26,1008,1008.7,24.6,23.4,22.8,90,27.7,99,5,  ,96,5,1,0,0,1,2,7,0,9,3,4,6,461,6,1,16,,   ,  , , ,   
43353,1999,NOV,0,27,1007.9,1008.6,25,23.8,23.2,90,28.4,99,5,  ,96,8,3,0,0,1,3,7,0,9,6,4,6,462,6,2,14,,   ,  , , ,   
43353,1999,NOV,0,28,1008.9,1009.6,25.2,24.2,23.7,91,29.3,0,0,  ,96,5,1,3,1,1,3,1,9,9,5,4,6,461,6,1,16,,   ,  , , ,   
43353,1999,NOV,0,29,1008.4,1009.1,25,23.8,23.2,90,28.4,0,0,  ,96,5,1,0,0,1,3,1,0,9,4,4,6,461,6,1,16,,   ,  , , ,   
43353,1999,NOV,0,30,1008.5,1009.2,24.8,24.4,24.2,96,30.2,0,0,  ,96,8,3,3,1,6,2,7,9,9,6,4,6,462,6,2,14,,   ,  , , ,   
43353,1999,DEC,0,1,1009.3,1010,25.2,24,23.4,90,28.8,0,0,  ,96,8,2,3,1,1,1,3,9,9,4,4,6,461,6,1,16,,   ,  , , ,   
43353,1999,DEC,0,2,1010.5,1011.2,26,24.8,24.3,90,30.4,99,5,  ,96,9,4,0,0,1,1,3,0,9,5,4,9,491,9,1,25,,   ,  , , ,   
43353,1999,DEC,0,3,1011.2,1011.9,24.6,24,23.7,95,29.3,0,0,  ,96,5,2,3,3,0,0,1,9,0,5,4,6,462,6,2,16,,   ,  , , ,   
43353,1999,DEC,0,4,1011.9,1012.6,25.2,24.2,23.7,91,29.3,0,0,  ,96,8,3,0,0,1,2,3,0,9,5,4,6,462,6,2,16,,   ,  , , ,   
43353,1999,DEC,0,5,1011.7,1012.4,25,24,23.5,90,28.9,99,5,  ,96,5,2,0,0,0,0,9,0,0,2,4,6,462,6,2,16,,   ,  , , ,   
43353,1999,DEC,0,6,1010.8,1011.5,24,23.2,22.8,93,27.7,99,4,  ,96,5,1,0,0,1,2,9,0,9,3,4,6,461,6,1,16,,   ,  , , ,   
43353,1999,DEC,0,7,1011.5,1012.2,23.4,22.2,21.6,90,25.8,0,0,  ,96,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99,,   ,  , , ,   
43353,1999,DEC,0,8,1012.4,1013.1,23.6,22.2,21.5,88,25.6,0,0,  ,96,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99,,   ,  , , ,   
43353,1999,DEC,0,9,1011.4,1012.1,23,21.4,20.5,86,24,0,0,  ,96,0,0,0,0,1,2,0,0,9,2,9,0,902,0,2,75,,   ,  , , ,   
43353,1999,DEC,0,10,1010.2,1010.9,23.2,22.2,21.7,91,25.9,99,5,  ,96,5,1,0,0,1,2,9,0,9,3,4,6,461,6,1,18,,   ,  , , ,   
43353,1999,DEC,0,11,1010.9,1011.6,24.2,23.2,22.7,91,27.6,0,0,  ,96,8,3,0,0,1,2,1,0,9,5,4,6,462,6,2,16,,   ,  , , ,   
43353,1999,DEC,0,12,1010.1,1010.8,24.4,23.6,23.2,93,28.4,99,5,  ,96,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99,,   ,  , , ,   
43353,1999,DEC,0,13,1010.2,1010.9,25.4,24.4,23.9,92,29.7,5,12,  ,96,7,4,2,3,0,0,7,9,0,7,3,7,371,7,1,8,,   ,  , , ,   
43353,1999,DEC,0,14,1009,1009.7,25.2,24.2,23.7,91,29.3,99,5,  ,96,8,3,3,2,1,1,1,9,9,6,4,6,462,6,2,16,,   ,  , , ,   
43353,1999,DEC,0,15,1008.6,1009.3,25,23.4,22.6,87,27.4,5,8,  ,96,8,3,3,2,1,1,3,9,9,6,4,6,462,6,2,16,,   ,  , , ,   
43353,1999,DEC,0,16,1009.2,1009.9,25,24,23.5,92,28.9,99,5,  ,96,0,0,0,0,1,2,0,0,9,2,9,0,902,0,2,75,,   ,  , , ,   
43353,1999,DEC,0,17,1010.3,1011,24,22.4,21.6,86,25.8,99,5,  ,96,5,1,0,0,0,0,9,0,0,1,4,6,461,6,1,18,,   ,  , , ,   
43353,1999,DEC,0,18,1009.8,1010.5,24.2,23.2,22.7,91,27.6,99,4,  ,96,0,0,0,0,1,2,0,0,9,2,9,0,902,0,2,75,,   ,  , , ,   
43353,1999,DEC,0,19,1009,1009.7,24.6,22.4,21.3,82,25.3,99,5,  ,96,0,0,0,0,1,2,0,0,9,2,9,0,902,0,2,75,,   ,  , , ,   
43353,1999,DEC,0,20,1009,1009.7,23,19.4,17.2,70,19.6,7,16,  ,96,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99,,   ,  , , ,   
43353,1999,DEC,0,21,1009.7,1010.4,21.8,19.2,17.6,77,20.1,5,8,  ,96,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99,,   ,  , , ,   
43353,1999,DEC,0,22,1009.9,1010.6,24.2,22.6,21.8,86,26.1,0,0,  ,96,0,0,0,0,1,3,0,0,9,3,9,0,903,0,3,75,,   ,  , , ,   
43353,1999,DEC,0,23,1011,1011.7,25,23.6,22.9,88,27.9,5,12,  ,96,5,2,0,0,1,1,1,0,9,3,4,6,462,6,2,18,,   ,  , , ,   
43353,1999,DEC,0,24,1010.9,1011.6,24.6,20.6,18.3,68,21,99,5,  ,96,0,0,0,0,1,3,0,0,9,3,4,0,403,0,3,75,,   ,  , , ,   
43353,1999,DEC,0,25,1011.1,1011.8,24.4,23.6,23.2,93,28.4,0,0,  ,96,0,0,0,0,1,4,0,0,9,4,9,0,904,0,4,75,,   ,  , , ,   
43353,1999,DEC,0,26,1009.7,1010.4,24.2,22,20.8,82,24.6,0,0,  ,96,5,1,0,0,0,0,9,0,0,1,4,6,461,6,1,16,,   ,  , , ,   
43353,1999,DEC,0,27,1009.2,1009.9,23.6,21.2,19.9,80,23.2,99,5,  ,96,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99,,   ,  , , ,   
43353,1999,DEC,0,28,1010.6,1011.3,23,21,19.9,83,23.2,0,0,  ,96,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99,,   ,  , , ,   
43353,1999,DEC,0,29,1010.5,1011.2,23,22,21.5,91,25.6,0,0,  ,96,0,0,0,0,1,2,0,0,9,2,9,0,902,0,2,75,,   ,  , , ,   
43353,1999,DEC,0,30,1010.2,1010.9,22,20,18.8,82,21.7,0,0,  ,96,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99,,   ,  , , ,   
43353,1999,DEC,0,31,1008.9,1009.6,21.6,20.2,19.7,87,22.9,0,0,  ,96,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99,,   ,  , , ,   
43353,2000,JAN,0,1,1009.1,1009.8,23.2,21.4,20.4,84,24,0,0,  ,96,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99,,   ,  , , ,   
43353,2000,JAN,0,2,1009.5,1010,21.8,19.6,18.3,80,21,99,4,  ,96,0,0,0,0,1,2,0,0,9,2,9,0,902,0,2,75,,   ,  , , ,   
43353,2000,JAN,0,3,1008.8,1009.5,23,20.4,18.9,78,21.8,0,0,  ,96,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99,,   ,  , , ,   
43353,2000,JAN,0,4,1008,1008.7,25,22.8,21.7,82,25.9,0,0,  ,96,5,3,3,2,7,2,1,9,9,7,4,6,463,6,3,16,,   ,  , , ,   
43353,2000,JAN,0,5,1008.1,1008.8,24.2,22.6,21.8,86,26.1,99,5,  ,96,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99,,   ,  , , ,   
43353,2000,JAN,0,6,1008.9,1009.6,24.2,22.6,21.8,86,26.1,0,0,  ,96,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99,,   ,  , , ,   
43353,2000,JAN,0,7,1007.9,1008.1,24.4,22.6,21.7,85,25.9,0,0,  ,96,0,0,3,2,1,1,0,9,9,3,9,3,932,3,2,58,,   ,  , , ,   
43353,2000,JAN,0,8,1008.3,1009,24.4,23.2,22.6,90,27.4,0,0,  ,96,3,3,3,1,1,1,1,9,9,5,4,6,462,6,2,16,,   ,  , , ,   
43353,2000,JAN,0,9,1007.9,1008.6,26,23.4,22.1,79,26.6,0,0,  ,96,8,3,3,1,0,0,2,9,0,4,4,6,462,6,2,16,,   ,  , , ,   
43353,2000,JAN,0,10,1007.5,1008.2,25.2,23.4,22.5,85,27,0,0,  ,96,8,3,0,0,1,1,1,0,9,4,4,6,462,6,2,16,,   ,  , , ,   
43353,2000,JAN,0,11,1008.3,1009,25.2,23.4,22.5,85,27.3,5,10,  ,96,5,1,0,0,1,2,9,0,9,3,4,6,461,6,1,18,,   ,  , , ,   
43353,2000,JAN,0,12,1008.4,1009.1,24,23,22.5,91,27.3,0,0,  ,96,0,0,3,1,1,2,0,9,9,3,9,3,931,3,1,60,,   ,  , , ,   
43353,2000,JAN,0,13,1009.6,1010.3,24,23.4,23.1,95,28.2,0,0,  ,96,9,5,2,2,0,0,1,9,0,7,4,6,463,6,3,16,,   ,  , , ,   
43353,2000,JAN,0,14,1008.7,1009.4,25.6,24.2,23.6,88,29.1,0,0,  ,96,9,3,0,0,2,3,6,0,9,6,4,9,491,9,1,25,,   ,  , , ,   
43353,2000,JAN,0,15,1008.5,1009.2,25,24.2,23.8,93,29.5,0,0,  ,96,8,2,0,0,1,1,4,0,9,3,4,6,461,6,1,16,,   ,  , , ,   
43353,2000,JAN,0,16,1008.6,1009.3,26.4,25.4,25,92,31.7,0,0,  ,96,8,2,0,0,1,1,1,0,9,3,4,6,461,6,1,18,,   ,  , , ,   
43353,2000,JAN,0,17,1009.5,1010.2,26,24.8,24.3,90,30.4,0,0,  ,96,8,3,0,0,0,0,2,0,0,3,4,6,462,6,2,16,,   ,  , , ,   
43353,2000,JAN,0,18,1011,1011.7,24,22.6,21.9,88,26,0,0,  ,96,5,1,0,0,0,0,9,0,0,1,4,6,461,6,1,18,,   ,  , , ,   
43353,2000,JAN,0,19,1010.8,1011.5,24.6,23.2,22.5,88,27.3,0,0,  ,96,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99,,   ,  , , ,   
43353,2000,JAN,0,20,1009.8,1010.5,22.4,20.6,19.6,84,22.8,0,0,  ,96,0,0,0,0,1,1,0,0,9,1,9,0,901,0,1,75,,   ,  , , ,   
43353,2000,JAN,0,21,1012,1012.7,24.2,23.2,22.7,91,27.7,0,0,  ,96,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99,,   ,  , , ,   
43353,2000,JAN,0,22,1010.8,1011.5,24,23.4,23.1,95,28.3,0,0,  ,96,5,1,0,0,1,2,9,0,9,3,4,6,461,6,1,18,,   ,  , , ,   
43353,2000,JAN,0,23,1011.5,1012.2,24.2,23.4,23,93,28.1,0,0,  ,96,5,1,0,0,0,0,2,0,0,1,4,6,461,6,1,16,,   ,  , , ,   
43353,2000,JAN,0,24,1010.9,1011.6,24.2,23,22.4,90,27.1,99,5,  ,96,0,0,0,0,1,2,0,0,9,2,9,0,902,0,2,75,,   ,  , , ,   
43353,2000,JAN,0,25,1011.5,1012.2,25,24,23.5,92,28.9,99,5,  ,96,8,2,0,0,1,1,1,0,9,3,4,6,461,6,1,14,,   ,  , , ,   
43353,2000,JAN,0,26,1012.3,1013,23.8,22.8,22.3,91,26.9,0,0,  ,96,5,1,0,0,1,2,2,0,9,3,4,6,461,6,1,18,,   ,  , , ,   
43353,2000,JAN,0,27,1010.3,1011,22,19.4,17.8,77,20.4,99,5,  ,96,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99,,   ,  , , ,   
43353,2000,JAN,0,28,1009.9,1010.6,22.4,20,18.6,79,21.4,99,5,  ,96,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99,,   ,  , , ,   
43353,2000,JAN,0,29,1010.9,1011.6,24.6,23.8,23.4,93,28.8,99,5,  ,96,0,0,0,0,1,2,0,0,9,2,9,0,902,0,2,75,,   ,  , , ,   
43353,2000,JAN,0,30,1011.3,1012,24.4,23.4,22.9,91,27.9,0,0,  ,96,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99,,   ,  , , ,   
43353,2000,JAN,0,31,1012.5,1013.2,24.2,22.8,22.1,88,26.5,0,0,  ,96,0,0,0,0,1,2,0,0,9,2,9,0,902,0,2,75,,   ,  , , ,   
43353,2000,FEB,0,1,1010.4,1011.1,23.2,21.2,20.1,83,23.5,99,5,  ,96,0,0,0,0,1,2,0,0,9,2,9,0,902,0,2,75,,   ,  , , ,   
43353,2000,FEB,0,2,1010.5,1011.2,23.4,21.8,21,86,24.9,0,0,  ,96,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99,,   ,  , , ,   
43353,2000,FEB,0,3,1010.5,1011.2,23.8,22.6,22,90,26.4,2,12,  ,96,5,1,0,0,1,2,1,0,9,3,4,6,461,6,1,18,,   ,  , , ,   
43353,2000,FEB,0,4,1009.6,1010.3,24.4,23,22.3,88,26.9,0,0,  ,96,8,3,3,2,1,1,1,9,9,6,4,6,462,6,2,16,,   ,  , , ,   
43353,2000,FEB,0,5,1009.9,1010.6,24.4,24.4,24.4,100,30.4,0,0,  ,96,8,3,3,1,1,1,9,9,9,5,4,6,462,6,2,10,,   ,  , , ,   
43353,2000,FEB,0,6,1009.3,1010,26.4,25,24.4,89,30.3,0,0,  ,96,8,3,3,1,1,2,1,9,9,6,4,6,462,6,2,14,,   ,  , , ,   
43353,2000,FEB,0,7,1010,1010.7,25.4,24.2,23.7,90,29.3,11,10,  ,96,8,3,3,2,1,1,1,9,9,6,4,6,462,6,2,16,,   ,  , , ,   
43353,2000,FEB,0,8,1008.4,1009.1,24.2,23,22.4,90,27.1,0,0,  ,96,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99,,   ,  , , ,   
43353,2000,FEB,0,9,1009.3,1010,24,22.6,22,88,26.4,99,5,  ,96,8,2,0,0,1,1,1,0,9,3,4,6,461,6,1,16,,   ,  , , ,   
43353,2000,FEB,0,10,1010.1,1010.8,26,24,23.1,84,28.3,5,12,  ,96,8,2,0,0,1,1,9,0,9,3,4,6,461,6,1,16,,   ,  , , ,   
43353,2000,FEB,0,11,1009.3,1010,26.4,24.4,23.5,84,29,0,0,  ,96,5,1,3,2,0,0,9,9,0,3,4,6,461,6,1,18,,   ,  , , ,   
43353,2000,FEB,0,12,1010.1,1010.8,25.8,24,23.2,85,28.4,99,5,  ,96,9,5,3,1,0,0,1,9,0,6,4,9,491,9,1,25,,   ,  , , ,   
43353,2000,FEB,0,13,1008.4,1009.1,26,23.8,22.8,82,27.7,99,5,  ,96,8,2,0,0,1,1,1,0,9,3,4,6,461,6,1,18,,   ,  , , ,   
43353,2000,FEB,0,14,1008,1008.7,24,23.8,23.7,98,29.3,0,0,  ,96,5,1,0,0,0,0,9,0,0,1,4,6,461,6,1,16,,   ,  , , ,   
43353,2000,FEB,0,15,1009.3,1010,24,22.8,22.2,90,26.7,9,12,  ,96,5,1,0,0,1,2,1,0,9,3,4,6,461,6,1,16,,   ,  , , ,   
43353,2000,FEB,0,16,1009.3,1010,25,23.4,22.6,87,27.4,5,8,  ,96,0,0,0,0,1,2,0,0,9,2,9,0,902,0,2,75,,   ,  , , ,   
43353,2000,FEB,0,17,1008.8,1009.5,25,24,23.5,92,28.9,0,0,  ,96,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99,,   ,  , , ,   
43353,2000,FEB,0,18,1008.7,1009.4,25.4,24.4,23.9,92,29.4,99,4,  ,96,8,3,0,0,1,2,1,0,9,5,4,6,462,6,2,14,,   ,  , , ,   
43353,2000,FEB,0,19,1008,1008.7,25.2,24.2,23.7,91,29.3,99,4,  ,96,8,2,0,0,0,0,1,0,0,2,4,6,461,6,1,18,,   ,  , , ,   
43353,2000,FEB,0,20,1007.6,1008.3,24,23,22.5,91,27.3,0,0,  ,96,5,1,0,0,1,2,1,0,9,3,4,6,461,6,1,16,,   ,  , , ,   
43353,2000,FEB,0,21,1008.5,1009.2,25,22,20.4,76,23.9,99,5,  ,96,8,3,0,0,1,2,1,0,9,5,4,6,462,6,2,14,,   ,  , , ,   
43353,2000,FEB,0,22,1008.2,1008.9,25,22.6,21.4,80,25.5,5,6,  ,96,8,3,3,2,1,1,1,9,9,6,4,6,462,6,2,16,,   ,  , , ,   
43353,2000,FEB,0,23,1008.2,1008.8,25,23,22,84,26.4,0,0,  ,96,8,2,3,1,6,3,9,9,9,6,4,6,461,6,1,16,,   ,  , , ,   
43353,2000,FEB,0,24,1009.4,1010.1,26.4,24.2,23.2,82,28.4,25,14,  ,96,9,3,3,4,0,0,1,9,0,7,4,9,491,9,1,25,,   ,  , , ,   
43353,2000,FEB,0,25,1009.2,1009.9,25.8,24,23.2,85,28.4,27,12,  ,96,9,5,7,2,0,0,1,9,0,7,4,9,491,9,1,25,,   ,  , , ,   
43353,2000,FEB,0,26,1007.5,1008.2,24.2,23.4,23,93,28.1,0,0,  ,96,8,2,0,0,1,2,9,0,9,4,4,6,461,6,1,16,,   ,  , , ,   
43353,2000,FEB,0,27,1006.3,1007,24,24,24,100,29.8,99,5,  ,96,2,5,2,3, , ,2,9,9,8,3,7,372,7,2,10,,   ,  , , ,   
43353,2000,FEB,0,28,1007.8,1008.5,25,24.4,24.1,95,30,99,4,  ,96,8,3,0,0,1,1,1,0,9,4,4,6,462,6,2,16,,   ,  , , ,   
43353,2000,FEB,0,29,1009,1009.7,24.4,24.4,24.4,100,30.4,0,0,  ,96,8,3,7,1,1,2,7,9,9,6,4,6,462,6,2,16,,   ,  , , ,   
43353,2000,MAR,0,1,1008.2,1008.9,24.4,23,22.3,88,26.9,0,0,  ,96,8,1,0,0,1,2,1,0,9,3,4,6,461,6,1,18,,   ,  , , ,   
43353,2000,MAR,0,2,1009.1,1009.8,24.8,23.2,22.4,87,27.1,0,0,  ,96,0,0,0,0,1,3,0,0,9,3,9,0,903,0,3,75,,   ,  , , ,   
43353,2000,MAR,0,3,1010,1010.7,25,23.6,22.9,88,27.9,0,0,  ,96,0,0,0,0,1,3,0,0,9,3,9,0,903,0,3,75,,   ,  , , ,   
43353,2000,MAR,0,4,1009.4,1010.1,24.4,23,22.3,88,26.9,0,0,  ,96,5,1,0,0,0,0,8,0,0,1,4,6,461,6,1,18,,   ,  , , ,   
43353,2000,MAR,0,5,1008.2,1008.9,25.6,24.6,24.1,92,30,0,0,  ,96,8,3,3,2,1,1,9,9,9,6,4,6,462,6,2,18,,   ,  , , ,   
43353,2000,MAR,0,6,1009.6,1010.3,25,23.8,23.2,90,28.4,0,0,  ,96,8,2,0,0,1,1,7,0,9,3,4,6,462,6,2,16,,   ,  , , ,   
43353,2000,MAR,0,7,1009,1009.7,25.8,24.4,23.8,88,29.5,99,5,  ,96,8,3,0,0,0,0,7,0,0,3,4,6,462,6,2,16,,   ,  , , ,   
43353,2000,MAR,0,8,1009.4,1010.1,26,24.2,23.4,85,28.8,0,0,  ,96,5,1,0,0,0,0,9,0,0,1,4,6,461,6,1,16,,   ,  , , ,   
43353,2000,MAR,0,9,1007.7,1008.4,27,25,24.1,84,30,99,5,  ,96,8,3,3,1,0,2,7,9,9,6,4,6,462,6,2,16,,   ,  , , ,   
43353,2000,MAR,0,10,1008.5,1009.2,26.8,25,24.2,80,30.2,99,5,  ,96,8,3,0,0,0,0,7,0,0,3,4,6,462,6,2,16,,   ,  , , ,   
43353,2000,MAR,0,11,1009,1009.7,26,24.2,23.4,85,28.8,0,0,  ,96,8,3,3,1,1,1,2,9,9,5,4,6,462,6,2,16,,   ,  , , ,   
43353,2000,MAR,0,12,1008.7,1009.4,26.8,25,24.2,86,30.2,99,5,  ,96,8,3,3,2,0,0,2,9,0,5,4,6,462,6,2,16,,   ,  , , ,   
43353,2000,MAR,0,13,1008.8,1009.5,25.6,24.6,24.1,92,30,7,10,  ,96,8,3,3,2,1,1,1,9,9,6,4,6,462,6,2,16,,   ,  , , ,   
43353,2000,MAR,0,14,1008.2,1008.9,25.6,24.4,23.9,90,29.7,0,0,  ,96,0,0,0,0,1,3,0,0,9,3,9,0,903,0,3,75,,   ,  , , ,   
43353,2000,MAR,0,15,1009.4,1010.1,26.6,25,24.3,87,30.4,99,5,  ,96,8,3,3,1,1,1,7,9,9,5,4,6,462,6,2,16,,   ,  , , ,   
43353,2000,MAR,0,16,1008.6,1009.3,24.8,23.4,22.7,88,27.6,0,0,  ,96,5,1,0,0,1,2,7,0,9,3,4,6,461,6,1,16,,   ,  , , ,   
43353,2000,MAR,0,17,1007.6,1008.3,26,24.4,23.7,87,29.3,0,0,  ,96,0,0,0,0,1,2,0,0,9,2,9,0,902,0,2,75,,   ,  , , ,   
43353,2000,MAR,0,18,1008.7,1009.4,25.2,24,23.4,90,28.8,0,0,  ,96,0,0,0,0,1,3,0,0,9,3,9,0,903,0,3,75,,   ,  , , ,   
43353,2000,MAR,0,19,1009.1,1009.8,26,25,24.6,92,30.9,99,5,  ,96,4,3,0,0,0,0,9,0,0,3,5,6,562,6,2,20,,   ,  , , ,   
43353,2000,MAR,0,20,1007.5,1008.2,25.8,24.4,23.8,88,29.5,99,4,  ,96,0,0,0,0,1,3,0,0,9,3,9,0,903,0,3,75,,   ,  , , ,   
43353,2000,MAR,0,21,1008.6,1009.3,25.8,24.6,24.1,90,30,0,0,  ,96,8,1,0,0,1,2,7,0,9,3,4,6,461,6,1,16,,   ,  , , ,   
43353,2000,MAR,0,22,1009,1009.7,26,25,24.6,92,30.9,0,0,  ,96,5,1,0,0,0,0,9,0,0,1,4,6,461,6,1,16,,   ,  , , ,   
